input_id	normalized_id	resolved_symbol	mapping_source	mapping_status	candidates	n_objects	n_cohorts
MYCBP2	MYCBP2	MYCBP2	exact_symbol	resolved	MYCBP2	1	1
MYCBP2-AS1	MYCBP2-AS1	MYCBP2-AS1	exact_symbol	resolved	MYCBP2-AS1	1	1
MYCBP2-AS2	MYCBP2-AS2	MYCBP2-AS2	exact_symbol	resolved	MYCBP2-AS2	1	1
MYCBPAP	MYCBPAP	MYCBPAP	exact_symbol	resolved	MYCBPAP	1	1
MYCL	MYCL	MYCL	exact_symbol	resolved	MYCL	1	1
MYCL-AS1	MYCL-AS1	MYCL-AS1	exact_symbol	resolved	MYCL-AS1	0	0
MYCLP1	MYCLP1	MYCLP1	exact_symbol	resolved	MYCLP1	1	1
MYCLP2	MYCLP2	MYCLP2	exact_symbol	resolved	MYCLP2	1	1
MYCN	MYCN	MYCN	exact_symbol	resolved	MYCN	1	1
MYCNOS	MYCNOS	MYCNOS	exact_symbol	resolved	MYCNOS	1	1
MYCNUT	MYCNUT	MYCNUT	exact_symbol	resolved	MYCNUT	1	1
MYCT1	MYCT1	MYCT1	exact_symbol	resolved	MYCT1	1	1
MYD88	MYD88	MYD88	exact_symbol	resolved	MYD88	1	1
MYDGF	MYDGF	MYDGF	exact_symbol	resolved	MYDGF	1	1
MYEF2	MYEF2	MYEF2	exact_symbol	resolved	MYEF2	1	1
MYEOV	MYEOV	MYEOV	exact_symbol	resolved	MYEOV	1	1
MYEOV2	MYEOV2	MYEOV2	exact_symbol	resolved	MYEOV2	1	1
MYF5	MYF5	MYF5	exact_symbol	resolved	MYF5	1	1
MYF6	MYF6	MYF6	exact_symbol	resolved	MYF6	1	1
MYG1	MYG1	MYG1	exact_symbol	resolved	MYG1	0	0
MYG1-AS1	MYG1-AS1	MYG1-AS1	exact_symbol	resolved	MYG1-AS1	0	0
MYH1	MYH1	MYH1	exact_symbol	resolved	MYH1	1	1
MYH10	MYH10	MYH10	exact_symbol	resolved	MYH10	1	1
MYH11	MYH11	MYH11	exact_symbol	resolved	MYH11	1	1
MYH13	MYH13	MYH13	exact_symbol	resolved	MYH13	1	1
MYH14	MYH14	MYH14	exact_symbol	resolved	MYH14	1	1
MYH15	MYH15	MYH15	exact_symbol	resolved	MYH15	1	1
MYH16	MYH16	MYH16	exact_symbol	resolved	MYH16	1	1
MYH2	MYH2	MYH2	exact_symbol	resolved	MYH2	1	1
MYH3	MYH3	MYH3	exact_symbol	resolved	MYH3	1	1
MYH4	MYH4	MYH4	exact_symbol	resolved	MYH4	1	1
MYH6	MYH6	MYH6	exact_symbol	resolved	MYH6	1	1
MYH7	MYH7	MYH7	exact_symbol	resolved	MYH7	1	1
MYH7B	MYH7B	MYH7B	exact_symbol	resolved	MYH7B	1	1
MYH8	MYH8	MYH8	exact_symbol	resolved	MYH8	1	1
MYH9	MYH9	MYH9	exact_symbol	resolved	MYH9	1	1
MYH9-DT	MYH9-DT	MYH9-DT	exact_symbol	resolved	MYH9-DT	0	0
MYHAS	MYHAS	MYHAS	exact_symbol	resolved	MYHAS	1	1
MYL1	MYL1	MYL1	exact_symbol	resolved	MYL1	1	1
MYL10	MYL10	MYL10	exact_symbol	resolved	MYL10	1	1
MYL11	MYL11	MYL11	exact_symbol	resolved	MYL11	0	0
MYL12-AS1	MYL12-AS1	MYL12-AS1	exact_symbol	resolved	MYL12-AS1	0	0
MYL12A	MYL12A	MYL12A	exact_symbol	resolved	MYL12A	1	1
MYL12AP1	MYL12AP1	MYL12AP1	exact_symbol	resolved	MYL12AP1	0	0
MYL12B	MYL12B	MYL12B	exact_symbol	resolved	MYL12B	1	1
MYL12BP1	MYL12BP1	MYL12BP1	exact_symbol	resolved	MYL12BP1	0	0
MYL12BP2	MYL12BP2	MYL12BP2	exact_symbol	resolved	MYL12BP2	0	0
MYL2	MYL2	MYL2	exact_symbol	resolved	MYL2	1	1
MYL3	MYL3	MYL3	exact_symbol	resolved	MYL3	1	1
MYL4	MYL4	MYL4	exact_symbol	resolved	MYL4	1	1
MYL5	MYL5	MYL5	exact_symbol	resolved	MYL5	1	1
MYL6	MYL6	MYL6	exact_symbol	resolved	MYL6	1	1
MYL6B	MYL6B	MYL6B	exact_symbol	resolved	MYL6B	1	1
MYL6B-AS1	MYL6B-AS1	MYL6B-AS1	exact_symbol	resolved	MYL6B-AS1	0	0
MYL6P1	MYL6P1	MYL6P1	exact_symbol	resolved	MYL6P1	1	1
MYL6P2	MYL6P2	MYL6P2	exact_symbol	resolved	MYL6P2	1	1
MYL6P3	MYL6P3	MYL6P3	exact_symbol	resolved	MYL6P3	1	1
MYL6P4	MYL6P4	MYL6P4	exact_symbol	resolved	MYL6P4	1	1
MYL6P5	MYL6P5	MYL6P5	exact_symbol	resolved	MYL6P5	0	0
MYL7	MYL7	MYL7	exact_symbol	resolved	MYL7	1	1
MYL8P	MYL8P	MYL8P	exact_symbol	resolved	MYL8P	1	1
MYL9	MYL9	MYL9	exact_symbol	resolved	MYL9	1	1
MYLIP	MYLIP	MYLIP	exact_symbol	resolved	MYLIP	1	1
MYLK	MYLK	MYLK	exact_symbol	resolved	MYLK	1	1
MYLK-AS1	MYLK-AS1	MYLK-AS1	exact_symbol	resolved	MYLK-AS1	1	1
MYLK-AS2	MYLK-AS2	MYLK-AS2	exact_symbol	resolved	MYLK-AS2	1	1
MYLK2	MYLK2	MYLK2	exact_symbol	resolved	MYLK2	1	1
MYLK3	MYLK3	MYLK3	exact_symbol	resolved	MYLK3	1	1
MYLK4	MYLK4	MYLK4	exact_symbol	resolved	MYLK4	1	1
MYLKP1	MYLKP1	MYLKP1	exact_symbol	resolved	MYLKP1	1	1
MYLPF	MYLPF	MYLPF	exact_symbol	resolved	MYLPF	1	1
MYMK	MYMK	MYMK	exact_symbol	resolved	MYMK	0	0
MYMX	MYMX	MYMX	exact_symbol	resolved	MYMX	0	0
MYNN	MYNN	MYNN	exact_symbol	resolved	MYNN	1	1
MYO10	MYO10	MYO10	exact_symbol	resolved	MYO10	1	1
MYO15A	MYO15A	MYO15A	exact_symbol	resolved	MYO15A	1	1
MYO15B	MYO15B	MYO15B	exact_symbol	resolved	MYO15B	1	1
MYO16	MYO16	MYO16	exact_symbol	resolved	MYO16	1	1
MYO16-AS1	MYO16-AS1	MYO16-AS1	exact_symbol	resolved	MYO16-AS1	1	1
MYO16-AS2	MYO16-AS2	MYO16-AS2	exact_symbol	resolved	MYO16-AS2	1	1
MYO18A	MYO18A	MYO18A	exact_symbol	resolved	MYO18A	1	1
MYO18B	MYO18B	MYO18B	exact_symbol	resolved	MYO18B	1	1
MYO18B-AS1	MYO18B-AS1	MYO18B-AS1	exact_symbol	resolved	MYO18B-AS1	0	0
MYO19	MYO19	MYO19	exact_symbol	resolved	MYO19	1	1
MYO1A	MYO1A	MYO1A	exact_symbol	resolved	MYO1A	1	1
MYO1B	MYO1B	MYO1B	exact_symbol	resolved	MYO1B	1	1
MYO1B-AS1	MYO1B-AS1	MYO1B-AS1	exact_symbol	resolved	MYO1B-AS1	0	0
MYO1C	MYO1C	MYO1C	exact_symbol	resolved	MYO1C	1	1
MYO1D	MYO1D	MYO1D	exact_symbol	resolved	MYO1D	1	1
MYO1E	MYO1E	MYO1E	exact_symbol	resolved	MYO1E	1	1
MYO1F	MYO1F	MYO1F	exact_symbol	resolved	MYO1F	1	1
MYO1G	MYO1G	MYO1G	exact_symbol	resolved	MYO1G	1	1
MYO1H	MYO1H	MYO1H	exact_symbol	resolved	MYO1H	1	1
MYO3A	MYO3A	MYO3A	exact_symbol	resolved	MYO3A	1	1
MYO3B	MYO3B	MYO3B	exact_symbol	resolved	MYO3B	1	1
MYO3B-AS1	MYO3B-AS1	MYO3B-AS1	exact_symbol	resolved	MYO3B-AS1	0	0
MYO5A	MYO5A	MYO5A	exact_symbol	resolved	MYO5A	1	1
MYO5B	MYO5B	MYO5B	exact_symbol	resolved	MYO5B	1	1
MYO5BP2	MYO5BP2	MYO5BP2	exact_symbol	resolved	MYO5BP2	1	1
MYO5BP3	MYO5BP3	MYO5BP3	exact_symbol	resolved	MYO5BP3	1	1
MYO5C	MYO5C	MYO5C	exact_symbol	resolved	MYO5C	1	1
MYO6	MYO6	MYO6	exact_symbol	resolved	MYO6	1	1
MYO7A	MYO7A	MYO7A	exact_symbol	resolved	MYO7A	1	1
MYO7B	MYO7B	MYO7B	exact_symbol	resolved	MYO7B	1	1
MYO9A	MYO9A	MYO9A	exact_symbol	resolved	MYO9A	1	1
MYO9B	MYO9B	MYO9B	exact_symbol	resolved	MYO9B	1	1
MYOC	MYOC	MYOC	exact_symbol	resolved	MYOC	1	1
MYOCD	MYOCD	MYOCD	exact_symbol	resolved	MYOCD	1	1
MYOCD-AS1	MYOCD-AS1	MYOCD-AS1	exact_symbol	resolved	MYOCD-AS1	0	0
MYOCOS	MYOCOS	MYOCOS	exact_symbol	resolved	MYOCOS	0	0
MYOD1	MYOD1	MYOD1	exact_symbol	resolved	MYOD1	1	1
MYOF	MYOF	MYOF	exact_symbol	resolved	MYOF	1	1
MYOG	MYOG	MYOG	exact_symbol	resolved	MYOG	1	1
MYOM1	MYOM1	MYOM1	exact_symbol	resolved	MYOM1	1	1
MYOM2	MYOM2	MYOM2	exact_symbol	resolved	MYOM2	1	1
MYOM3	MYOM3	MYOM3	exact_symbol	resolved	MYOM3	1	1
MYOM3-AS1	MYOM3-AS1	MYOM3-AS1	exact_symbol	resolved	MYOM3-AS1	0	0
MYORG	MYORG	MYORG	exact_symbol	resolved	MYORG	0	0
MYOSLID	MYOSLID	MYOSLID	exact_symbol	resolved	MYOSLID	0	0
MYOT	MYOT	MYOT	exact_symbol	resolved	MYOT	1	1
MYOZ1	MYOZ1	MYOZ1	exact_symbol	resolved	MYOZ1	1	1
MYOZ2	MYOZ2	MYOZ2	exact_symbol	resolved	MYOZ2	1	1
MYOZ3	MYOZ3	MYOZ3	exact_symbol	resolved	MYOZ3	1	1
MYOZ3-AS1	MYOZ3-AS1	MYOZ3-AS1	exact_symbol	resolved	MYOZ3-AS1	0	0
MYPN	MYPN	MYPN	exact_symbol	resolved	MYPN	1	1
MYPOP	MYPOP	MYPOP	exact_symbol	resolved	MYPOP	1	1
MYRF	MYRF	MYRF	exact_symbol	resolved	MYRF	1	1
MYRF-AS1	MYRF-AS1	MYRF-AS1	exact_symbol	resolved	MYRF-AS1	0	0
MYRFL	MYRFL	MYRFL	exact_symbol	resolved	MYRFL	1	1
MYRIP	MYRIP	MYRIP	exact_symbol	resolved	MYRIP	1	1
MYSM1	MYSM1	MYSM1	exact_symbol	resolved	MYSM1	1	1
MYT1	MYT1	MYT1	exact_symbol	resolved	MYT1	1	1
MYT1L	MYT1L	MYT1L	exact_symbol	resolved	MYT1L	1	1
MYT1L-AS1	MYT1L-AS1	MYT1L-AS1	exact_symbol	resolved	MYT1L-AS1	1	1
MYZAP	MYZAP	MYZAP	exact_symbol	resolved	MYZAP	1	1
MZB1	MZB1	MZB1	exact_symbol	resolved	MZB1	1	1
MZF1	MZF1	MZF1	exact_symbol	resolved	MZF1	1	1
MZF1-AS1	MZF1-AS1	MZF1-AS1	exact_symbol	resolved	MZF1-AS1	1	1
MZT1	MZT1	MZT1	exact_symbol	resolved	MZT1	1	1
MZT1P1	MZT1P1	MZT1P1	exact_symbol	resolved	MZT1P1	1	1
MZT1P2	MZT1P2	MZT1P2	exact_symbol	resolved	MZT1P2	1	1
MZT2A	MZT2A	MZT2A	exact_symbol	resolved	MZT2A	1	1
MZT2B	MZT2B	MZT2B	exact_symbol	resolved	MZT2B	1	1
Metazoa_SRP	Metazoa_SRP	Metazoa_SRP	exact_symbol	resolved	Metazoa_SRP	1	1
Metazoa_SRP-1	Metazoa_SRP-1	Metazoa_SRP-1	exact_symbol	resolved	Metazoa_SRP-1	0	0
Metazoa_SRP-10	Metazoa_SRP-10	Metazoa_SRP-10	exact_symbol	resolved	Metazoa_SRP-10	0	0
Metazoa_SRP-100	Metazoa_SRP-100	Metazoa_SRP-100	exact_symbol	resolved	Metazoa_SRP-100	0	0
Metazoa_SRP-101	Metazoa_SRP-101	Metazoa_SRP-101	exact_symbol	resolved	Metazoa_SRP-101	0	0
Metazoa_SRP-102	Metazoa_SRP-102	Metazoa_SRP-102	exact_symbol	resolved	Metazoa_SRP-102	0	0
Metazoa_SRP-103	Metazoa_SRP-103	Metazoa_SRP-103	exact_symbol	resolved	Metazoa_SRP-103	0	0
Metazoa_SRP-104	Metazoa_SRP-104	Metazoa_SRP-104	exact_symbol	resolved	Metazoa_SRP-104	0	0
Metazoa_SRP-105	Metazoa_SRP-105	Metazoa_SRP-105	exact_symbol	resolved	Metazoa_SRP-105	0	0
Metazoa_SRP-106	Metazoa_SRP-106	Metazoa_SRP-106	exact_symbol	resolved	Metazoa_SRP-106	0	0
Metazoa_SRP-107	Metazoa_SRP-107	Metazoa_SRP-107	exact_symbol	resolved	Metazoa_SRP-107	0	0
Metazoa_SRP-108	Metazoa_SRP-108	Metazoa_SRP-108	exact_symbol	resolved	Metazoa_SRP-108	0	0
Metazoa_SRP-109	Metazoa_SRP-109	Metazoa_SRP-109	exact_symbol	resolved	Metazoa_SRP-109	0	0
Metazoa_SRP-11	Metazoa_SRP-11	Metazoa_SRP-11	exact_symbol	resolved	Metazoa_SRP-11	0	0
Metazoa_SRP-110	Metazoa_SRP-110	Metazoa_SRP-110	exact_symbol	resolved	Metazoa_SRP-110	0	0
Metazoa_SRP-111	Metazoa_SRP-111	Metazoa_SRP-111	exact_symbol	resolved	Metazoa_SRP-111	0	0
Metazoa_SRP-112	Metazoa_SRP-112	Metazoa_SRP-112	exact_symbol	resolved	Metazoa_SRP-112	0	0
Metazoa_SRP-113	Metazoa_SRP-113	Metazoa_SRP-113	exact_symbol	resolved	Metazoa_SRP-113	0	0
Metazoa_SRP-114	Metazoa_SRP-114	Metazoa_SRP-114	exact_symbol	resolved	Metazoa_SRP-114	0	0
Metazoa_SRP-115	Metazoa_SRP-115	Metazoa_SRP-115	exact_symbol	resolved	Metazoa_SRP-115	0	0
Metazoa_SRP-116	Metazoa_SRP-116	Metazoa_SRP-116	exact_symbol	resolved	Metazoa_SRP-116	0	0
Metazoa_SRP-117	Metazoa_SRP-117	Metazoa_SRP-117	exact_symbol	resolved	Metazoa_SRP-117	0	0
Metazoa_SRP-118	Metazoa_SRP-118	Metazoa_SRP-118	exact_symbol	resolved	Metazoa_SRP-118	0	0
Metazoa_SRP-119	Metazoa_SRP-119	Metazoa_SRP-119	exact_symbol	resolved	Metazoa_SRP-119	0	0
Metazoa_SRP-12	Metazoa_SRP-12	Metazoa_SRP-12	exact_symbol	resolved	Metazoa_SRP-12	0	0
Metazoa_SRP-120	Metazoa_SRP-120	Metazoa_SRP-120	exact_symbol	resolved	Metazoa_SRP-120	0	0
Metazoa_SRP-121	Metazoa_SRP-121	Metazoa_SRP-121	exact_symbol	resolved	Metazoa_SRP-121	0	0
Metazoa_SRP-122	Metazoa_SRP-122	Metazoa_SRP-122	exact_symbol	resolved	Metazoa_SRP-122	0	0
Metazoa_SRP-123	Metazoa_SRP-123	Metazoa_SRP-123	exact_symbol	resolved	Metazoa_SRP-123	0	0
Metazoa_SRP-124	Metazoa_SRP-124	Metazoa_SRP-124	exact_symbol	resolved	Metazoa_SRP-124	0	0
Metazoa_SRP-125	Metazoa_SRP-125	Metazoa_SRP-125	exact_symbol	resolved	Metazoa_SRP-125	0	0
Metazoa_SRP-126	Metazoa_SRP-126	Metazoa_SRP-126	exact_symbol	resolved	Metazoa_SRP-126	0	0
Metazoa_SRP-127	Metazoa_SRP-127	Metazoa_SRP-127	exact_symbol	resolved	Metazoa_SRP-127	0	0
Metazoa_SRP-128	Metazoa_SRP-128	Metazoa_SRP-128	exact_symbol	resolved	Metazoa_SRP-128	0	0
Metazoa_SRP-129	Metazoa_SRP-129	Metazoa_SRP-129	exact_symbol	resolved	Metazoa_SRP-129	0	0
Metazoa_SRP-13	Metazoa_SRP-13	Metazoa_SRP-13	exact_symbol	resolved	Metazoa_SRP-13	0	0
Metazoa_SRP-130	Metazoa_SRP-130	Metazoa_SRP-130	exact_symbol	resolved	Metazoa_SRP-130	0	0
Metazoa_SRP-131	Metazoa_SRP-131	Metazoa_SRP-131	exact_symbol	resolved	Metazoa_SRP-131	0	0
Metazoa_SRP-132	Metazoa_SRP-132	Metazoa_SRP-132	exact_symbol	resolved	Metazoa_SRP-132	0	0
Metazoa_SRP-133	Metazoa_SRP-133	Metazoa_SRP-133	exact_symbol	resolved	Metazoa_SRP-133	0	0
Metazoa_SRP-134	Metazoa_SRP-134	Metazoa_SRP-134	exact_symbol	resolved	Metazoa_SRP-134	0	0
Metazoa_SRP-135	Metazoa_SRP-135	Metazoa_SRP-135	exact_symbol	resolved	Metazoa_SRP-135	0	0
Metazoa_SRP-136	Metazoa_SRP-136	Metazoa_SRP-136	exact_symbol	resolved	Metazoa_SRP-136	0	0
Metazoa_SRP-137	Metazoa_SRP-137	Metazoa_SRP-137	exact_symbol	resolved	Metazoa_SRP-137	0	0
Metazoa_SRP-138	Metazoa_SRP-138	Metazoa_SRP-138	exact_symbol	resolved	Metazoa_SRP-138	0	0
Metazoa_SRP-139	Metazoa_SRP-139	Metazoa_SRP-139	exact_symbol	resolved	Metazoa_SRP-139	0	0
Metazoa_SRP-14	Metazoa_SRP-14	Metazoa_SRP-14	exact_symbol	resolved	Metazoa_SRP-14	0	0
Metazoa_SRP-140	Metazoa_SRP-140	Metazoa_SRP-140	exact_symbol	resolved	Metazoa_SRP-140	0	0
Metazoa_SRP-141	Metazoa_SRP-141	Metazoa_SRP-141	exact_symbol	resolved	Metazoa_SRP-141	0	0
Metazoa_SRP-142	Metazoa_SRP-142	Metazoa_SRP-142	exact_symbol	resolved	Metazoa_SRP-142	0	0
Metazoa_SRP-143	Metazoa_SRP-143	Metazoa_SRP-143	exact_symbol	resolved	Metazoa_SRP-143	0	0
Metazoa_SRP-144	Metazoa_SRP-144	Metazoa_SRP-144	exact_symbol	resolved	Metazoa_SRP-144	0	0
Metazoa_SRP-145	Metazoa_SRP-145	Metazoa_SRP-145	exact_symbol	resolved	Metazoa_SRP-145	0	0
Metazoa_SRP-146	Metazoa_SRP-146	Metazoa_SRP-146	exact_symbol	resolved	Metazoa_SRP-146	0	0
Metazoa_SRP-147	Metazoa_SRP-147	Metazoa_SRP-147	exact_symbol	resolved	Metazoa_SRP-147	0	0
Metazoa_SRP-148	Metazoa_SRP-148	Metazoa_SRP-148	exact_symbol	resolved	Metazoa_SRP-148	0	0
Metazoa_SRP-149	Metazoa_SRP-149	Metazoa_SRP-149	exact_symbol	resolved	Metazoa_SRP-149	0	0
Metazoa_SRP-15	Metazoa_SRP-15	Metazoa_SRP-15	exact_symbol	resolved	Metazoa_SRP-15	0	0
Metazoa_SRP-150	Metazoa_SRP-150	Metazoa_SRP-150	exact_symbol	resolved	Metazoa_SRP-150	0	0
Metazoa_SRP-151	Metazoa_SRP-151	Metazoa_SRP-151	exact_symbol	resolved	Metazoa_SRP-151	0	0
Metazoa_SRP-152	Metazoa_SRP-152	Metazoa_SRP-152	exact_symbol	resolved	Metazoa_SRP-152	0	0
Metazoa_SRP-153	Metazoa_SRP-153	Metazoa_SRP-153	exact_symbol	resolved	Metazoa_SRP-153	0	0
Metazoa_SRP-154	Metazoa_SRP-154	Metazoa_SRP-154	exact_symbol	resolved	Metazoa_SRP-154	0	0
Metazoa_SRP-155	Metazoa_SRP-155	Metazoa_SRP-155	exact_symbol	resolved	Metazoa_SRP-155	0	0
Metazoa_SRP-156	Metazoa_SRP-156	Metazoa_SRP-156	exact_symbol	resolved	Metazoa_SRP-156	0	0
Metazoa_SRP-157	Metazoa_SRP-157	Metazoa_SRP-157	exact_symbol	resolved	Metazoa_SRP-157	0	0
Metazoa_SRP-158	Metazoa_SRP-158	Metazoa_SRP-158	exact_symbol	resolved	Metazoa_SRP-158	0	0
Metazoa_SRP-159	Metazoa_SRP-159	Metazoa_SRP-159	exact_symbol	resolved	Metazoa_SRP-159	0	0
Metazoa_SRP-16	Metazoa_SRP-16	Metazoa_SRP-16	exact_symbol	resolved	Metazoa_SRP-16	0	0
Metazoa_SRP-160	Metazoa_SRP-160	Metazoa_SRP-160	exact_symbol	resolved	Metazoa_SRP-160	0	0
Metazoa_SRP-161	Metazoa_SRP-161	Metazoa_SRP-161	exact_symbol	resolved	Metazoa_SRP-161	0	0
Metazoa_SRP-162	Metazoa_SRP-162	Metazoa_SRP-162	exact_symbol	resolved	Metazoa_SRP-162	0	0
Metazoa_SRP-163	Metazoa_SRP-163	Metazoa_SRP-163	exact_symbol	resolved	Metazoa_SRP-163	0	0
Metazoa_SRP-164	Metazoa_SRP-164	Metazoa_SRP-164	exact_symbol	resolved	Metazoa_SRP-164	0	0
Metazoa_SRP-165	Metazoa_SRP-165	Metazoa_SRP-165	exact_symbol	resolved	Metazoa_SRP-165	0	0
Metazoa_SRP-17	Metazoa_SRP-17	Metazoa_SRP-17	exact_symbol	resolved	Metazoa_SRP-17	0	0
Metazoa_SRP-18	Metazoa_SRP-18	Metazoa_SRP-18	exact_symbol	resolved	Metazoa_SRP-18	0	0
Metazoa_SRP-19	Metazoa_SRP-19	Metazoa_SRP-19	exact_symbol	resolved	Metazoa_SRP-19	0	0
Metazoa_SRP-2	Metazoa_SRP-2	Metazoa_SRP-2	exact_symbol	resolved	Metazoa_SRP-2	0	0
Metazoa_SRP-20	Metazoa_SRP-20	Metazoa_SRP-20	exact_symbol	resolved	Metazoa_SRP-20	0	0
Metazoa_SRP-21	Metazoa_SRP-21	Metazoa_SRP-21	exact_symbol	resolved	Metazoa_SRP-21	0	0
Metazoa_SRP-22	Metazoa_SRP-22	Metazoa_SRP-22	exact_symbol	resolved	Metazoa_SRP-22	0	0
Metazoa_SRP-23	Metazoa_SRP-23	Metazoa_SRP-23	exact_symbol	resolved	Metazoa_SRP-23	0	0
Metazoa_SRP-24	Metazoa_SRP-24	Metazoa_SRP-24	exact_symbol	resolved	Metazoa_SRP-24	0	0
Metazoa_SRP-25	Metazoa_SRP-25	Metazoa_SRP-25	exact_symbol	resolved	Metazoa_SRP-25	0	0
Metazoa_SRP-26	Metazoa_SRP-26	Metazoa_SRP-26	exact_symbol	resolved	Metazoa_SRP-26	0	0
Metazoa_SRP-27	Metazoa_SRP-27	Metazoa_SRP-27	exact_symbol	resolved	Metazoa_SRP-27	0	0
Metazoa_SRP-28	Metazoa_SRP-28	Metazoa_SRP-28	exact_symbol	resolved	Metazoa_SRP-28	0	0
Metazoa_SRP-29	Metazoa_SRP-29	Metazoa_SRP-29	exact_symbol	resolved	Metazoa_SRP-29	0	0
Metazoa_SRP-3	Metazoa_SRP-3	Metazoa_SRP-3	exact_symbol	resolved	Metazoa_SRP-3	0	0
Metazoa_SRP-30	Metazoa_SRP-30	Metazoa_SRP-30	exact_symbol	resolved	Metazoa_SRP-30	0	0
Metazoa_SRP-31	Metazoa_SRP-31	Metazoa_SRP-31	exact_symbol	resolved	Metazoa_SRP-31	0	0
Metazoa_SRP-32	Metazoa_SRP-32	Metazoa_SRP-32	exact_symbol	resolved	Metazoa_SRP-32	0	0
Metazoa_SRP-33	Metazoa_SRP-33	Metazoa_SRP-33	exact_symbol	resolved	Metazoa_SRP-33	0	0
Metazoa_SRP-34	Metazoa_SRP-34	Metazoa_SRP-34	exact_symbol	resolved	Metazoa_SRP-34	0	0
Metazoa_SRP-35	Metazoa_SRP-35	Metazoa_SRP-35	exact_symbol	resolved	Metazoa_SRP-35	0	0
Metazoa_SRP-36	Metazoa_SRP-36	Metazoa_SRP-36	exact_symbol	resolved	Metazoa_SRP-36	0	0
Metazoa_SRP-37	Metazoa_SRP-37	Metazoa_SRP-37	exact_symbol	resolved	Metazoa_SRP-37	0	0
Metazoa_SRP-38	Metazoa_SRP-38	Metazoa_SRP-38	exact_symbol	resolved	Metazoa_SRP-38	0	0
Metazoa_SRP-39	Metazoa_SRP-39	Metazoa_SRP-39	exact_symbol	resolved	Metazoa_SRP-39	0	0
Metazoa_SRP-4	Metazoa_SRP-4	Metazoa_SRP-4	exact_symbol	resolved	Metazoa_SRP-4	0	0
Metazoa_SRP-40	Metazoa_SRP-40	Metazoa_SRP-40	exact_symbol	resolved	Metazoa_SRP-40	0	0
Metazoa_SRP-41	Metazoa_SRP-41	Metazoa_SRP-41	exact_symbol	resolved	Metazoa_SRP-41	0	0
Metazoa_SRP-42	Metazoa_SRP-42	Metazoa_SRP-42	exact_symbol	resolved	Metazoa_SRP-42	0	0
Metazoa_SRP-43	Metazoa_SRP-43	Metazoa_SRP-43	exact_symbol	resolved	Metazoa_SRP-43	0	0
Metazoa_SRP-44	Metazoa_SRP-44	Metazoa_SRP-44	exact_symbol	resolved	Metazoa_SRP-44	0	0
Metazoa_SRP-45	Metazoa_SRP-45	Metazoa_SRP-45	exact_symbol	resolved	Metazoa_SRP-45	0	0
Metazoa_SRP-46	Metazoa_SRP-46	Metazoa_SRP-46	exact_symbol	resolved	Metazoa_SRP-46	0	0
Metazoa_SRP-47	Metazoa_SRP-47	Metazoa_SRP-47	exact_symbol	resolved	Metazoa_SRP-47	0	0
Metazoa_SRP-48	Metazoa_SRP-48	Metazoa_SRP-48	exact_symbol	resolved	Metazoa_SRP-48	0	0
Metazoa_SRP-49	Metazoa_SRP-49	Metazoa_SRP-49	exact_symbol	resolved	Metazoa_SRP-49	0	0
Metazoa_SRP-5	Metazoa_SRP-5	Metazoa_SRP-5	exact_symbol	resolved	Metazoa_SRP-5	0	0
Metazoa_SRP-50	Metazoa_SRP-50	Metazoa_SRP-50	exact_symbol	resolved	Metazoa_SRP-50	0	0
Metazoa_SRP-51	Metazoa_SRP-51	Metazoa_SRP-51	exact_symbol	resolved	Metazoa_SRP-51	0	0
Metazoa_SRP-52	Metazoa_SRP-52	Metazoa_SRP-52	exact_symbol	resolved	Metazoa_SRP-52	0	0
Metazoa_SRP-53	Metazoa_SRP-53	Metazoa_SRP-53	exact_symbol	resolved	Metazoa_SRP-53	0	0
Metazoa_SRP-54	Metazoa_SRP-54	Metazoa_SRP-54	exact_symbol	resolved	Metazoa_SRP-54	0	0
Metazoa_SRP-55	Metazoa_SRP-55	Metazoa_SRP-55	exact_symbol	resolved	Metazoa_SRP-55	0	0
Metazoa_SRP-56	Metazoa_SRP-56	Metazoa_SRP-56	exact_symbol	resolved	Metazoa_SRP-56	0	0
Metazoa_SRP-57	Metazoa_SRP-57	Metazoa_SRP-57	exact_symbol	resolved	Metazoa_SRP-57	0	0
Metazoa_SRP-58	Metazoa_SRP-58	Metazoa_SRP-58	exact_symbol	resolved	Metazoa_SRP-58	0	0
Metazoa_SRP-59	Metazoa_SRP-59	Metazoa_SRP-59	exact_symbol	resolved	Metazoa_SRP-59	0	0
Metazoa_SRP-6	Metazoa_SRP-6	Metazoa_SRP-6	exact_symbol	resolved	Metazoa_SRP-6	0	0
Metazoa_SRP-60	Metazoa_SRP-60	Metazoa_SRP-60	exact_symbol	resolved	Metazoa_SRP-60	0	0
Metazoa_SRP-61	Metazoa_SRP-61	Metazoa_SRP-61	exact_symbol	resolved	Metazoa_SRP-61	0	0
Metazoa_SRP-62	Metazoa_SRP-62	Metazoa_SRP-62	exact_symbol	resolved	Metazoa_SRP-62	0	0
Metazoa_SRP-63	Metazoa_SRP-63	Metazoa_SRP-63	exact_symbol	resolved	Metazoa_SRP-63	0	0
Metazoa_SRP-64	Metazoa_SRP-64	Metazoa_SRP-64	exact_symbol	resolved	Metazoa_SRP-64	0	0
Metazoa_SRP-65	Metazoa_SRP-65	Metazoa_SRP-65	exact_symbol	resolved	Metazoa_SRP-65	0	0
